Address,City,State,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"94 HAGUE ST.","Jersey City",NJ,40.757279,-74.047482,1,rooftop,94,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"96 HAGUE ST.","Jersey City",NJ,40.757311,-74.047564,1,rooftop,96,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"98 HAGUE ST.","Jersey City",NJ,40.757343,-74.047644,1,rooftop,98,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"100 HAGUE ST.","Jersey City",NJ,40.757374,-74.047724,1,rooftop,100,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"102 HAGUE ST.","Jersey City",NJ,40.757406,-74.047805,1,rooftop,102,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"106 HAGUE ST.","Jersey City",NJ,40.757442,-74.047898,1,rooftop,106,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"108 HAGUE ST.","Jersey City",NJ,40.757484,-74.048003,1,rooftop,108,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"110 HAGUE ST.","Jersey City",NJ,40.757527,-74.048111,1,rooftop,110,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"112 HAGUE ST.","Jersey City",NJ,40.757564,-74.048205,1,rooftop,112,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"114 HAGUE ST.","Jersey City",NJ,40.757595,-74.048285,1,rooftop,114,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"116 HAGUE STREET","Jersey City",NJ,40.757627,-74.048365,1,rooftop,116,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"118 HAGUE ST.","Jersey City",NJ,40.757659,-74.048445,1,rooftop,118,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"120 HAGUE ST.","Jersey City",NJ,40.75769,-74.048526,1,rooftop,120,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"122 HAGUE ST.","Jersey City",NJ,40.757722,-74.048606,1,rooftop,122,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"124 HAGUE ST.","Jersey City",NJ,40.757773,-74.048734,1,rooftop,124,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"126 HAGUE ST.","Jersey City",NJ,40.75779,-74.048779,1,rooftop,126,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"178 NELSON AVE.","Jersey City",NJ,40.757879,-74.049005,1,rooftop,178,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"180 NELSON AVE.","Jersey City",NJ,40.757974,-74.049009,1,rooftop,180,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"182 NELSON AVE.","Jersey City",NJ,40.758035,-74.048968,1,rooftop,182,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"184 NELSON AVE.","Jersey City",NJ,40.758095,-74.048926,1,rooftop,184,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"186 NELSON AVE.","Jersey City",NJ,40.75816,-74.048882,1,rooftop,186,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"188 NELSON AVE.","Jersey City",NJ,40.758225,-74.048836,1,rooftop,188,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"174 NELSON AVE.","Jersey City",NJ,40.757704,-74.04915,1,rooftop,174,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"125 HAGUE ST.","Jersey City",NJ,40.757618,-74.048932,1,rooftop,125,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"123 HAGUE ST.","Jersey City",NJ,40.757575,-74.048822,1,rooftop,123,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"121 HAGUE ST.","Jersey City",NJ,40.757545,-74.048745,1,rooftop,121,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"119 HAGUE ST.","Jersey City",NJ,40.757513,-74.048665,1,rooftop,119,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"117 HAGUE ST.","Jersey City",NJ,40.757482,-74.048585,1,rooftop,117,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"115 HAGUE ST.","Jersey City",NJ,40.75745,-74.048505,1,rooftop,115,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"113 HAGUE ST.","Jersey City",NJ,40.757419,-74.048425,1,rooftop,113,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"111 HAGUE ST.","Jersey City",NJ,40.757387,-74.048345,1,rooftop,111,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"109 HAGUE ST.","Jersey City",NJ,40.757355,-74.048265,1,rooftop,109,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"107 HAGUE ST.","Jersey City",NJ,40.757324,-74.048185,1,rooftop,107,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"105 HAGUE ST.","Jersey City",NJ,40.757292,-74.048105,1,rooftop,105,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"103 HAGUE ST.","Jersey City",NJ,40.757261,-74.048024,1,rooftop,103,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"101 HAGUE ST.","Jersey City",NJ,40.757229,-74.047944,1,rooftop,101,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"99 HAGUE ST.","Jersey City",NJ,40.757197,-74.047864,1,rooftop,99,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"97 HAGUE ST.","Jersey City",NJ,40.757166,-74.047784,1,rooftop,97,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"95 HAGUE ST.","Jersey City",NJ,40.757134,-74.047704,1,rooftop,95,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"93 HAGUE ST.","Jersey City",NJ,40.757102,-74.047622,1,rooftop,93,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"91 HAGUE ST.","Jersey City",NJ,40.757069,-74.047539,1,rooftop,91,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"89 HAGUE ST.","Jersey City",NJ,40.757039,-74.047461,1,rooftop,89,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"87 HAGUE ST.","Jersey City",NJ,40.757008,-74.047384,1,rooftop,87,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"85 HAGUE ST.","Jersey City",NJ,40.756976,-74.047303,1,rooftop,85,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"83 HAGUE ST.","Jersey City",NJ,40.756945,-74.047223,1,rooftop,83,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"81 HAGUE ST.","Jersey City",NJ,40.756913,-74.047143,1,rooftop,81,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"79 HAGUE ST.","Jersey City",NJ,40.756881,-74.047063,1,rooftop,79,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"77 HAGUE ST.","Jersey City",NJ,40.75685,-74.046983,1,rooftop,77,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"75 HAGUE ST.","Jersey City",NJ,40.756815,-74.046895,1,rooftop,75,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"73 HAGUE ST.","Jersey City",NJ,40.756782,-74.046812,1,rooftop,73,"Hague St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"3691 KENNEDY BLVD.","Jersey City",NJ,40.756537,-74.046818,1,rooftop,3691,"Kennedy Blvd","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"3683 KENNEDY BLVD.","Jersey City",NJ,40.756324,-74.047019,1,rooftop,3683,"Kennedy Blvd","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"90 LEONARD ST.","Jersey City",NJ,40.756395,-74.04728,1,rooftop,90,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"92 LEONARD ST.","Jersey City",NJ,40.756426,-74.04736,1,rooftop,92,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"94 LEONARD ST.","Jersey City",NJ,40.756458,-74.04744,1,rooftop,94,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"96 LEONARD ST.","Jersey City",NJ,40.75649,-74.04752,1,rooftop,96,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"98 LEONARD ST.","Jersey City",NJ,40.756521,-74.0476,1,rooftop,98,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"100 LEONARD ST.","Jersey City",NJ,40.756556,-74.047657,1,rooftop,100,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"102 LEONARD ST.","Jersey City",NJ,40.75659,-74.047775,1,rooftop,102,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"104 LEONARD ST.","Jersey City",NJ,40.756626,-74.047865,1,rooftop,104,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"106 LEONARD ST.","Jersey City",NJ,40.756655,-74.04794,1,rooftop,106,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"108 LEONARD ST.","Jersey City",NJ,40.756688,-74.048023,1,rooftop,108,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"110 LEONARD ST.","Jersey City",NJ,40.756719,-74.048103,1,rooftop,110,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"112 LEONARD ST.","Jersey City",NJ,40.75675,-74.048181,1,rooftop,112,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"114 LEONARD ST","Jersey City",NJ,40.756782,-74.048261,1,rooftop,114,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"116 LEONARD ST","Jersey City",NJ,40.756813,-74.048341,1,rooftop,116,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"118 LEONARD ST.","Jersey City",NJ,40.756945,-74.048349,1,rooftop,118,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"124 LEONARD ST","Jersey City",NJ,40.75694,-74.048662,1,rooftop,124,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"126 LEONARD ST","Jersey City",NJ,40.756971,-74.048742,1,rooftop,126,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"128 LEONARD ST","Jersey City",NJ,40.757006,-74.048831,1,rooftop,128,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"130 LEONARD ST.","Jersey City",NJ,40.757045,-74.048929,1,rooftop,130,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"134 LEONARD ST.","Jersey City",NJ,40.757084,-74.049027,1,rooftop,134,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"136 LEONARD ST.","Jersey City",NJ,40.757124,-74.049129,1,rooftop,136,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"138 LEONARD ST.","Jersey City",NJ,40.757269,-74.049149,1,rooftop,138,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"156 NELSON AVE.","Jersey City",NJ,40.757246,-74.04944,1,rooftop,156,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"158 NELSON AVE.","Jersey City",NJ,40.757342,-74.049444,1,rooftop,158,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"160 NELSON AVE.","Jersey City",NJ,40.757402,-74.049402,1,rooftop,160,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"162 NELSON AVE.","Jersey City",NJ,40.757463,-74.049361,1,rooftop,162,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"168 NELSON AVE.","Jersey City",NJ,40.757523,-74.049319,1,rooftop,168,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"170 NELSON AVE.","Jersey City",NJ,40.757585,-74.049277,1,rooftop,170,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"152 NELSON AVE.","Jersey City",NJ,40.757063,-74.049564,1,rooftop,152,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"137 LEONARD ST.","Jersey City",NJ,40.756971,-74.049329,1,rooftop,137,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"135 LEONARD ST.","Jersey City",NJ,40.756939,-74.049248,1,rooftop,135,"Leonard St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
